HO DATE,STATION, SERIES,VOUCHER NO,DCR DATE,ACC NAME,SUB HEAD,NARRATION,AMOUNT
17/01/2021,VZA,DPJAN21,7583,16/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT VZA DT:16/01/21
",-30.00
17/01/2021,VZI,DPJAN21,7505,16/01/2021,Freight Collection O.S Others,,"
VZI BRANCH BATHROOM CLEANING CHARGES DT:16/01/2021
",-50.00
17/01/2021,VZA,DPJAN21,11681,14/01/2021,Freight Collection O.S Others,,Payment Of Cc Amount At Vza Dt:14/01/21 ,-25.00
17/01/2021,VZCA,DPJAN21,7456,16/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT VZCA DT:16/01/21
",-1500.00
18/01/2021,INK,DPJAN21,7095,14/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT INK DT:14/01/21,-55.00
18/01/2021,MDR,CRJAN21,1163,15/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:MDR DT:15-01-21
",219.00
18/01/2021,PNPG,DPJAN21,3443,07/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT PNPG DT:07/01/21,-16.00
18/01/2021,VGD,CRJAN21,610,08/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:VGD DT:08-01-21
",250.00
18/01/2021,HSSN,CRJAN21,658,08/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:HSSN DT:08-01-21

",130.00
18/01/2021,BHWD,DPJAN21,4531,09/01/2021,Freight Collection O.S Others,,Payment Of Cc Amount At Bhwd Dt:09/01/21,-500.00
18/01/2021,PLMR,CRJAN21,765,10/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:PLMR DT:10-01-21
",6.00
18/01/2021,SMG,DPJAN21,3555,07/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT SMG DT:07/01/21,-281.00
18/01/2021,GID,CRJAN21,1131,14/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:GID DT:14-01-21
",40.00
18/01/2021,HYTR,DJJAN21,15616,18/01/2021,Freight Collection O.S Others,,PAYMENT OF HYTR AND HYN GODOWN CLEANING PURPOSE ON DT 18/01/2021.550/- AT HYTR DT:18-01-21 ,-550.00
18/01/2021,MDR,DPJAN21,7352,15/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT  MDR DT:15/01/21
",-270.00
18/01/2021,KRTR,DJJAN21,15229,18/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT KRTR DT:18-01-21.
",-788.00
18/01/2021,NLTR,DJJAN21,16176,18/01/2021,Freight Collection O.S Others,,"NLTR HAMALIS GODOWN STOCK VERIFICATION PURPOSE DT:18.01.21 AT NLTR DT:18-01-21
",-200.00
18/01/2021,BLHS,CRJAN21,733,09/01/2021,Freight Collection O.S Others,,RECOVERY OF CC AMOUNT AT:BLHS DT:09-01-21,175.00
18/01/2021,BLHS,DPJAN21,6185,12/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT BLHS DT:12/01/21,-250.00
18/01/2021,CHRI,CRJAN21,877,11/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:CHRI DT:11-01-21
",25.00
18/01/2021,VGD,DPJAN21,5101,10/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT VGD DT:10/01/21
",-126.00
18/01/2021,HSSN,CRJAN21,737,09/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:HSSN DT:09-01-21
",18.00
18/01/2021,RJY,DPJAN21,4933,09/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT RJY DT:09/01/21
",-264.00
18/01/2021,BLHS,DPJAN21,4761,09/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT BLHS DT:09/01/21,-250.00
18/01/2021,PVGD,CRJAN21,893,11/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:PVGD DT:11-01-21
",190.00
18/01/2021,BLHS,CRJAN21,853,11/01/2021,Freight Collection O.S Others,,RECOVERY OF CC AMOUNT AT:BLHS DT:11-01-21,360.00
18/01/2021,PNPG,DPJAN21,3447,07/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT PNPG DT:07/01/21,-27.00
18/01/2021,PLMR,CRJAN21,861,11/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:PLMR DT:11-01-21
",62.00
18/01/2021,DVG,DPJAN21,3656,07/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT DVG DT:07/01/21,-435.00
18/01/2021,INK,DPJAN21,6945,13/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT INK DT:13/01/21,-549.00
18/01/2021,AHAS,DPJAN21,4124,08/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT AHAS DT:08/1/21,-780.00
18/01/2021,GID,CRJAN21,1147,15/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:GID DT:15-01-21
",110.00
18/01/2021,HYTR,DJJAN21,15615,18/01/2021,Freight Collection O.S Others,,PAYMENT OF HYTR AND HYN GODOWN CLEANING PURPOSE ON DT 17/01/2021.550/- AT HYTR DT:18-01-21 ,-550.00
18/01/2021,TTRJ,DPJAN21,4939,09/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT TTRJ DT:09/01/21,-498.00
18/01/2021,PVGD,DPJAN21,4432,08/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT PVGD DT:08/01/21
",-153.00
18/01/2021,TTRJ,DPJAN21,4399,08/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT TTRJ DT:08/01/21,-327.00
18/01/2021,PVGD,CRJAN21,653,08/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:PVGD DT:08-01-21
",160.00
18/01/2021,BLHS,DPJAN21,5532,11/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT BLHS DT:11/01/21,-250.00
18/01/2021,HSSN,DPJAN21,6349,12/01/2021,Freight Collection O.S Others,,TOWARDS CC PAYMENT AT HSSN ON 12/01/21,-72.00
18/01/2021,BGPL,DPJAN21,5066,10/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT BGPL DT:10/01/21
",-113.00
18/01/2021,SOT,DPJAN21,4296,08/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT SOT DT:08/01/21,-500.00
18/01/2021,HSSN,DPJAN21,4429,08/01/2021,Freight Collection O.S Others,,TOWARDS CC PAYMENT AT HSSN ON  08/01/21,-285.00
18/01/2021,BLKL,DPJAN21,6297,12/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT BLKL DT:12/01/21
",-810.00
18/01/2021,RCHR,CRJAN21,456,06/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:RCHR DT:06-01-21
",33.00
18/01/2021,CDTR,DJJAN21,15664,18/01/2021,Freight Collection O.S Others,,"RECOVERY OF PVT VEH PATTA MAMULU AMT AT CDTR DT:18.01.21 VNO:1)AP04W3708/CD3864/14.01.21/CHTR/ RS:400:00 VNO:2)AP39TA0477/CD3854/13.01.21/CHTR RS:400:00 VNP:3)AP04W3307/CD3683/03.01.21/CHTR RS:400:00
",1200.00
18/01/2021,KOLK,DPJAN21,5766,11/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT KOLK DT:11/01/21
",-53.00
18/01/2021,GID,CRJAN21,1144,15/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:GID DT:15-01-21
",120.00
18/01/2021,VGD,CRJAN21,849,11/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:VGD DT:11-01-21
",202.00
18/01/2021,AATR,DJJAN21,15412,18/01/2021,Freight Collection O.S Others,,PAYMENT OF AATRT/MNT STOCK VERIFICATIO HAMALI PURPOSE AMOUNT AT AATR DT:18-01-21.,-1240.00
18/01/2021,RJY,DPJAN21,4340,08/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT RJY DT:08/01/21
",-252.00
18/01/2021,GID,DPJAN21,7236,15/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT GID DT:15/01/21,-15.00
18/01/2021,PNSP,DPJAN21,3250,06/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT PNSP DT:06/01/21,-83.00
18/01/2021,VGD,CRJAN21,725,09/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:VGD DT:09-01-21
",128.00
18/01/2021,MDR,CRJAN21,1235,16/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:MDR DT:16-01-21
",320.00
18/01/2021,PUT,CRJAN21,671,08/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:PUT DT:08-01-21
",36.00
18/01/2021,DVG,DPJAN21,3106,06/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT DVG DT:06/01/21,-310.00
18/01/2021,PVGD,CRJAN21,1015,12/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:PVGD DT:12-01-21
",210.00
18/01/2021,PVGD,CRJAN21,751,09/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:PVGD DT:09-01-21
",110.00
18/01/2021,HSSN,CRJAN21,845,11/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:HSSN DT:11-01-21
",158.00
18/01/2021,BLHS,DPJAN21,6199,12/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT BLHS DT:12/01/21,-309.00
18/01/2021,GDG,DPJAN21,4398,08/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT GDG DT:08/01/21,-427.00
18/01/2021,VGD,DPJAN21,5514,11/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT VGD DT:11/01/21
",-306.00
18/01/2021,AHSP,DPJAN21,4451,08/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT AHSP DT:08/01/21,-285.00
18/01/2021,CHRI,DPJAN21,5156,11/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT CHRI DT:11/01/21
",-110.00
18/01/2021,HSSN,DPJAN21,5242,11/01/2021,Freight Collection O.S Others,,TOWARDS CC PAYMENT AT HSSN ON 10/01/21,-165.00
18/01/2021,PNPG,DPJAN21,3452,07/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT PNPG DT:07/01/21,-104.00
18/01/2021,PNSP,DPJAN21,3920,07/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT PNSP DT:07/01/21,-151.00
18/01/2021,RCHR,CRJAN21,533,07/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:RCHR DT:07-01-21
",58.00
18/01/2021,RCHR,CRJAN21,627,08/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:RCHR DT:08-01-21
",90.00
18/01/2021,VGD,CRJAN21,763,10/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:VGD DT:10-01-21
",90.00
18/01/2021,SAGR,DPJAN21,1270,04/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT SAGR DT:04/01/21,-40.00
18/01/2021,RCTR,DJJAN21,16061,18/01/2021,Freight Collection O.S Others,,"ciltd godon dt:-16/01/2021 2no of hamalis parday parherd hamalis charge for
Rs.330/-only AT RCTR DT:18-01-21.
",-660.00
18/01/2021,TTRJ,DPJAN21,5769,11/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT TTRJ DT:11/01/21,-771.00
18/01/2021,AAP,DPJAN21,4055,08/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT AAP DT:08/01/21
",-173.00
18/01/2021,PNSP,DPJAN21,4354,08/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT PNSP DT:08/01/21,-151.00
18/01/2021,BLHS,DPJAN21,5537,11/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT BLHS DT:11/01/21,-457.00
18/01/2021,HBTR,DJJAN21,15901,18/01/2021,Freight Collection O.S Others,,"PAYMENT OF HBTR STOCK CHEKKING HAMALI AMOUNT PAID RS:200 ON DATE 18.01.21 AT HBTR DT:18-01-21.
 ",-200.00
18/01/2021,HSSN,CRJAN21,998,12/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:HSSN DT:12-01-21
",109.00
18/01/2021,PVGD,DPJAN21,5015,09/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT PVGD DT:09/01/21
",-225.00
18/01/2021,PUT,CRJAN21,757,09/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:PUT DT:09-01-21
",33.00
18/01/2021,BGUB,DPJAN21,3538,07/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT BGUB DT:07/01/21,-120.00
18/01/2021,PVGD,DPJAN21,5257,11/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT PVGD DT:11/01/21
",-177.00
18/01/2021,KRTR,DJJAN21,15230,18/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT KRTR DT:18-01-21.
",-326.00
18/01/2021,CHTR,DJJAN21,15233,18/01/2021,Freight Collection O.S Others,,"PAYMENT OF MSB BRANCH CLEARANCE FIXED COOLI PER HEAD RS.350/ ON 17.01.21 AT CHTR DT:18-01-21
",-1050.00
18/01/2021,BGPL,DPJAN21,4665,09/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT BGPL DT:09/01/21
",-211.00
18/01/2021,BGPL,CRJAN21,716,09/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:BGPL DT:09-01-21

",84.00
18/01/2021,BLHS,DPJAN21,4770,09/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT BLHS DT:09/01/21,-362.00
18/01/2021,RON,DPJAN21,3335,07/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT RON DT:07/01/21,-95.00
18/01/2021,KRTG,DPJAN21,4090,08/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT  KRTG DT:08/01/21
",-175.00
18/01/2021,HRPH,DPJAN21,4635,09/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT HRPH DT:09/01/21
",-246.00
18/01/2021,VGD,DPJAN21,3512,07/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT VGD DT:07/01/21
",-516.00
18/01/2021,KPGN,DPJAN21,2747,06/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT KPGN DT:06/01/21,-380.00
18/01/2021,PVGD,DPJAN21,6427,12/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT PVGD DT:112/01/21
",-432.00
18/01/2021,AAP,DPJAN21,3578,07/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT AAP DT:07/01/21
",-309.00
18/01/2021,LACR,DPJAN21,4450,08/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT LACR DT:08/01/21
",-49.00
18/01/2021,LACR,DPJAN21,3805,07/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT LACR DT:07/01/21
",-38.00
18/01/2021,BLHS,CRJAN21,992,12/01/2021,Freight Collection O.S Others,,RECOVERY OF CC AMOUNT AT:BLHS DT:12-01-21,650.00
18/01/2021,RJY,DPJAN21,4317,08/01/2021,Freight Collection O.S Others,,PAYMENT OF RJY BRANCH GODOWN STOCK VERIFICATION PURPOSE AT RJY DT:08/01/21,-600.00
18/01/2021,VGD,CRJAN21,508,07/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:VGD DT:07-01-21
",80.00
18/01/2021,SAGR,DPJAN21,3048,06/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT SAGR DT:06/01/21,-28.00
18/01/2021,PLMR,CRJAN21,744,09/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:PLMR DT:09-01-21
",72.00
18/01/2021,CHTR,DJJAN21,16159,18/01/2021,Freight Collection O.S Others,,"PAYMENT OF CHTR GODWN STOCK VERIFICATION PURPOSE AT CHTR DT:18-01-21.
",-33.00
18/01/2021,KOLK,DPJAN21,3667,07/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT KOLK DT:07/01/21
",-139.00
18/01/2021,TIPT,DPJAN21,3839,07/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT TIPT DT:07/01/21
",-451.00
18/01/2021,SMG,DPJAN21,1492,04/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT SMG DT:04/01/21,-1182.00
18/01/2021,LACR,DPJAN21,5764,11/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT LACR DT:11/01/21
",-162.00
18/01/2021,SOT,CRJAN21,655,08/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:SOT DT:08-01-21

",530.00
18/01/2021,PUT,DPJAN21,4462,08/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT PUT DT:08/01/21
",-271.00
18/01/2021,BGPL,CRJAN21,755,10/01/2021,Freight Collection O.S Others,,RECOVERY OF CC AMOUNT AT:BGPL DT:10-01-21,27.00
18/01/2021,TTB,DPJAN21,5720,11/01/2021,Freight Collection O.S Others,,"
PAYMENT OF CC AMOUNT AT TTB DT:11/01/21
 
",-450.00
18/01/2021,GID,DPJAN21,7038,14/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT GID DT:14/01/21,-56.00
19/01/2021,KNCP,CRJAN21,656,08/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:KNCP DT:08-01-21
",180.00
19/01/2021,HYA,DPJAN21,5631,11/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT HYA DT:11/01/21,-914.00
19/01/2021,VZR,DPJAN21,8482,18/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT VZR DT:18/01/21
",-172.00
19/01/2021,SRGP,DPJAN21,5563,11/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT SRGP DT:11/01/21,-739.00
19/01/2021,BLHS,DPJAN21,4134,08/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT BLHS DT:08/01/21,-250.00
19/01/2021,HVPS,CRJAN21,980,12/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:HVPS DT:12-01-21
",140.00
19/01/2021,HLI,CRJAN21,521,07/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:HLI DT:07-01-21
",100.00
19/01/2021,VLLR,DPJAN21,6419,12/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT VLLR DT:12/01/21,-255.00
19/01/2021,HYA,DPJAN21,4862,09/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT HYA DT:09/01/21,-50.00
19/01/2021,HIUL,DPJAN21,5599,11/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT HIUL DT:11/01/21
",-1047.00
19/01/2021,HKGT,DPJAN21,4040,08/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT HKGT DT:08/01/21,-553.00
19/01/2021,HYTR,DJJAN21,16423,19/01/2021,Freight Collection O.S Others,,"PAYMENT OF SANGHI HAMALIES OT AMOUNT PURPOSE ON DT:17/01/2021 AT HYTR DT:19-01-21.
",-2400.00
19/01/2021,KOTR,DPJAN21,3465,07/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT KOTR DT:07/01/21
",-160.00
19/01/2021,GRZ,DPJAN21,7127,15/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT GRZ DT:15/01/21
",-159.00
19/01/2021,GRZ,CRJAN21,1138,15/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:GRZ DT:15-01-21
",73.00
19/01/2021,HLI,DPJAN21,3766,07/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT HLI DT:07/01/21
",-491.00
19/01/2021,BLHS,DPJAN21,4137,08/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT BLHS DT:08/01/21,-449.00
19/01/2021,HIUL,DPJAN21,4869,09/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT HIUL DT:09/01/21
",-697.00
19/01/2021,ECD,CRJAN21,437,06/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:ECD DT:06-01-21
",45.00
19/01/2021,TDVN,DPJAN21,4620,09/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT TDVN DT:09/01/21
",-61.00
19/01/2021,HYA,DPJAN21,5623,11/01/2021,Freight Collection O.S Others,,"
PAYMENT OF CC AMOUNT AT HYA DT:11/01/21
",-50.00
19/01/2021,VJM,DPJAN21,4457,08/01/2021,Freight Collection O.S Others,,PAYMENT OF CLOTH BALES CC CHARGES AT VJM DT:08/01/21,-30.00
19/01/2021,KTT,CRJAN21,557,07/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:KTT DT:07-01-21
",22.00
19/01/2021,HLI,CRJAN21,726,09/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:HLI DT:09-01-21

",225.00
19/01/2021,SRGP,DPJAN21,4904,09/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT SRGP DT:09/01/21,-1020.00
19/01/2021,ECD,CRJAN21,840,11/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:ECD DT:11-01-21
",77.00
19/01/2021,GRZ,CRJAN21,1225,16/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:GRZ DT:16-01-21
",71.00
19/01/2021,VZI,DPJAN21,8233,18/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT VZI DT:18/01/21
",-287.00
19/01/2021,KRTR,DJJAN21,16350,19/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT KRTR DT:19-01-21.
",-392.00
19/01/2021,VZM,DPJAN21,8132,18/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT VZM DT:18/01/21,-35.00
19/01/2021,STBN,DPJAN21,6196,12/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT STBN DT:12/01/21
",-1144.00
19/01/2021,HVPS,CRJAN21,739,09/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:HVPS DT:09-01-21
",497.00
19/01/2021,RCTR,DJJAN21,16978,19/01/2021,Freight Collection O.S Others,,"ciltd godon dt:-18/01/2021 2no of hamalis parday parherd hamalis charge for
Rs.330/-only AT RCTR DT:19-01-21.
",-660.00
19/01/2021,HYTR,DJJAN21,16274,19/01/2021,Freight Collection O.S Others,,"CC PAYMENT OF HOG BRANCH LOADING & UNLOADING CHARGES PURPOSE ON DT:16/01/2021 AT HYTR DT:19-01-21.
",-1024.00
19/01/2021,HYTR,DJJAN21,16275,19/01/2021,Freight Collection O.S Others,,"CC PAYMENT OF HOG BRANCH LOADING & UNLOADING CHARGES PURPOSE ON DT:18/01/2021 AT HYTR DT:19-01-21.
",-1858.00
19/01/2021,HYTR,DJJAN21,16498,19/01/2021,Freight Collection O.S Others,,"PAYMENT OF SANGHI HAMALIES AUTO TRAVELING CHARGES ON DT:17/01/2021 V.NO:AP29CV1060 AT HYTR DT:19-01-21.
",-1200.00
19/01/2021,HYTR,DJJAN21,16516,19/01/2021,Freight Collection O.S Others,,PAYMENT OF SANGHI HAMALIES OT AMOUNT PURPOSE ON DT:16/01/2021 AT HYTR DT:19-01-21 ,-2800.00
19/01/2021,BGKT,DPJAN21,2319,05/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT BGKT DT:05/01/21
",-356.00
19/01/2021,SKGR,CRJAN21,352,05/01/2021,Freight Collection O.S Others,,RECOVERY OF CC AMOUNT AT SKGR DT:05-01-21,150.00
19/01/2021,VZR,DPJAN21,8475,18/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT VZR DT:18/01/21
",-282.00
19/01/2021,VJM,DPJAN21,5004,09/01/2021,Freight Collection O.S Others,,PAYMENT OF CLOTH BALES CC CHARGES AT VJM DT:09/01/21,-69.00
19/01/2021,STBN,DPJAN21,5750,11/01/2021,Freight Collection O.S Others,,"PAYMENT OF STBN BRANCH STOCK CHECKING AMOUNT FOR THE MONTH OF DEC-20 AT STBN DT:11/01/21
",-1400.00
19/01/2021,HIUL,DPJAN21,4292,08/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT HIUL DT:08/01/21
",-658.00
19/01/2021,CPRA,DPJAN21,5438,11/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT CPRA DT:11/01/21
",-63.00
19/01/2021,HKBG,DPJAN21,5476,11/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT HKBG DT:11/01/21
",-381.00
19/01/2021,MSN,DPJAN21,5542,11/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT MSN DT:11/01/21,-185.00
19/01/2021,MSN,CRJAN21,855,11/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:MSN DT:11-01-21
",31.00
19/01/2021,STBN,DPJAN21,4030,08/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT STBN DT:08/01/21
",-405.00
19/01/2021,MSN,CRJAN21,972,12/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:MSN DT:12-01-21
",17.00
19/01/2021,SPTN,DPJAN21,3277,06/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT SPTN DT:06/01/21
",-985.00
19/01/2021,KUKP,DPJAN21,5506,11/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT KUKP DT:11/01/21
",-604.00
19/01/2021,RMYP,DPJAN21,3657,07/01/2021,Freight Collection O.S Others,,"PAYMENT OF CC AMOUNT AT RMYP DT:07/01/21
",-575.00
19/01/2021,HVPS,CRJAN21,838,11/01/2021,Freight Collection O.S Others,,"RECOVERY OF CC AMOUNT AT:HVPS DT:11-01-21
",110.00
19/01/2021,VJM,DPJAN21,5180,10/01/2021,Freight Collection O.S Others,,PAYMENT OF CLOTH BALES CC CHARGES AT VJM DT:10/01/21,-30.00
19/01/2021,HKVD,DPJAN21,4887,09/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT HKVD DT:09/01/21,-1168.00
19/01/2021,SKGR,CRJAN21,527,07/01/2021,Freight Collection O.S Others,,RECOVERY OF CC AMOUNT AT SKGR DT:07-01-21,266.00
19/01/2021,HYTR,DJJAN21,16486,19/01/2021,Freight Collection O.S Others,,"PAYMENT OF HYTR&HYN GODOWN CLEANING PURPOSE ON DT:19/01/2021 PVT COOLI AT HYTR DT:19-01-21.
",-550.00
19/01/2021,BBG,DPJAN21,6157,12/01/2021,Freight Collection O.S Others,,PAYMENT OF CC AMOUNT AT BBG DT:12/01/21,-676.00
